CEST;NCM/SH;Segmento CEST;Item;Descrição CEST
2500300;87032100;25. Veículos automotores;3.0;Automóveis com motor explosão, de cilindrada não superior a 1000 cm³
2500400;87032210;25. Veículos automotores;4.0;Automóveis com motor explosão, de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular
2500500;87032290;25. Veículos automotores;5.0;Outros automóveis com motor explosão, de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular
2500600;87032310;25. Veículos automotores;6.0;Automóveis com motor explosão, de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida
2500700;87032390;25. Veículos automotores;7.0;Outros automóveis com motor explosão, de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida
2500800;87032410;25. Veículos automotores;8.0;Automóveis com motor explosão, de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida
2500900;87032490;25. Veículos automotores;9.0;Outros automóveis com motor explosão, de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida
2501000;87033210;25. Veículos automotores;10.0;Automóveis com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário
2501100;87033290;25. Veículos automotores;11.0;Outros automóveis com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário
2501200;87033310;25. Veículos automotores;12.0;Automóveis com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário
2501300;87033390;25. Veículos automotores;13.0;Outros automóveis com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário
2501400;87042110;25. Veículos automotores;14.0;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
2501500;87042120;25. Veículos automotores;15.0;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
2501600;87042130;25. Veículos automotores;16.0;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
2501700;87042190;25. Veículos automotores;17.0;Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas
2501800;87043110;25. Veículos automotores;18.0;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
2501900;87043120;25. Veículos automotores;19.0;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
2502000;87043130;25. Veículos automotores;20.0;Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas
2502100;87043190;25. Veículos automotores;21.0;Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas
2600100;8711;26. Veículos de duas e três rodas motorizados;1.0;"Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais"
2800100;33030010;28. Venda de mercadorias pelo sistema porta a porta;1.0;Perfumes (extratos)
2800200;33030020;28. Venda de mercadorias pelo sistema porta a porta;2.0;Águas-de-colônia
2800300;33041000;28. Venda de mercadorias pelo sistema porta a porta;3.0;Produtos de maquiagem para os lábios
2800400;33042010;28. Venda de mercadorias pelo sistema porta a porta;4.0;Sombra, delineador, lápis para sobrancelhas e rímel
2800500;33042090;28. Venda de mercadorias pelo sistema porta a porta;5.0;Outros produtos de maquiagem para os olhos
2800600;33043000;28. Venda de mercadorias pelo sistema porta a porta;6.0;Preparações para manicuros e pedicuros
2800700;33049100;28. Venda de mercadorias pelo sistema porta a porta;7.0;Pós para maquiagem, incluindo os compactos
2800800;33049910;28. Venda de mercadorias pelo sistema porta a porta;8.0;Cremes de beleza, cremes nutritivos e loções tônicas
2800900;33049990;28. Venda de mercadorias pelo sistema porta a porta;9.0;Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antisolares e os bronzeadores
2801000;33049990;28. Venda de mercadorias pelo sistema porta a porta;10.0;Preparações antisolares e os bronzeadores
2801100;33051000;28. Venda de mercadorias pelo sistema porta a porta;11.0;Xampus para o cabelo
2801200;33052000;28. Venda de mercadorias pelo sistema porta a porta;12.0;Preparações para ondulação ou alisamento, permanentes, dos cabelos
2801300;33059000;28. Venda de mercadorias pelo sistema porta a porta;13.0;Outras preparações capilares
2801400;33059000;28. Venda de mercadorias pelo sistema porta a porta;14.0;Tintura para o cabelo
2801500;33071000;28. Venda de mercadorias pelo sistema porta a porta;15.0;Preparações para barbear (antes, durante ou após)
2801600;33072010;28. Venda de mercadorias pelo sistema porta a porta;16.0;Desodorantes corporais e antiperspirantes, líquidos
2801700;33072090;28. Venda de mercadorias pelo sistema porta a porta;17.0;Outros desodorantes corporais e antiperspirantes
2801800;33079000;28. Venda de mercadorias pelo sistema porta a porta;18.0;Outros produtos de perfumaria ou de toucador preparados
2801900;33079000;28. Venda de mercadorias pelo sistema porta a porta;19.0;Outras preparações cosméticas
2802000;34011190;28. Venda de mercadorias pelo sistema porta a porta;20.0;Sabões de toucador, em barras, pedaços ou figuras moldadas
2802100;34011900;28. Venda de mercadorias pelo sistema porta a porta;21.0;Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes
2802200;34012010;28. Venda de mercadorias pelo sistema porta a porta;22.0;Sabões de toucador sob outras formas
2802300;34013000;28. Venda de mercadorias pelo sistema porta a porta;23.0;Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão
2802400;48142000;28. Venda de mercadorias pelo sistema porta a porta;24.0;Lenços de papel, incluindo os de desmaquiar
2802401;48182000;28. Venda de mercadorias pelo sistema porta a porta;24.1;Toalhas de mão
2802500;82141000;28. Venda de mercadorias pelo sistema porta a porta;25.0;Apontadores de lápis para maquiagem
2802501;82141000;28. Venda de mercadorias pelo sistema porta a porta;25.1;Espátulas, abre-cartas e raspadeiras
2802502;82141000;28. Venda de mercadorias pelo sistema porta a porta;25.2;Lâminas de espátulas, de abre-cartas, de raspadeiras e de apontadores de lápis
2802600;82142000;28. Venda de mercadorias pelo sistema porta a porta;26.0;Utensílios e sortidos de utensílios de manicuros ou de pedicuros (incluindo as limas para unhas)
2802700;96032900;28. Venda de mercadorias pelo sistema porta a porta;27.0;Escovas e pincéis de barba, escovas para cabelos, para cílios ou para unhas e outras escovas de toucador de pessoas
2802800;96033000;28. Venda de mercadorias pelo sistema porta a porta;28.0;Pincéis para aplicação de produtos cosméticos
2802900;96161000;28. Venda de mercadorias pelo sistema porta a porta;29.0;Vaporizadores de toucador, suas armações e cabeças de armações
2803000;96162000;28. Venda de mercadorias pelo sistema porta a porta;30.0;Borlas ou esponjas para pós ou para aplicação de outros cosméticos ou de produtos de toucador
2803100;42021;28. Venda de mercadorias pelo sistema porta a porta;31.0;Malas e maletas de toucador
2803200;9615;28. Venda de mercadorias pelo sistema porta a porta;32.0;"Pentes, travessas para cabelo e artigos semelhantes; grampos (alfinetes) para cabelo; pinças (“pinceguiches”), onduladores, bobs (rolos) e artefatos semelhantes para penteados, e suas partes"
2803300;39233000;28. Venda de mercadorias pelo sistema porta a porta;33.0;Mamadeiras
2803300;39249000;28. Venda de mercadorias pelo sistema porta a porta;33.0;Mamadeiras
2803300;39241000;28. Venda de mercadorias pelo sistema porta a porta;33.0;Mamadeiras
2803300;40149090;28. Venda de mercadorias pelo sistema porta a porta;33.0;Mamadeiras
2803300;70202000;28. Venda de mercadorias pelo sistema porta a porta;33.0;Mamadeiras
2803400;40149090;28. Venda de mercadorias pelo sistema porta a porta;34.0;Chupetas e bicos para mamadeiras e para chupetas
2803500;12119090;28. Venda de mercadorias pelo sistema porta a porta;35.0;Outras plantas e partes, para perfumaria, medicina e semelhantes
2803600;39262000;28. Venda de mercadorias pelo sistema porta a porta;36.0;Vestuário e seus acessórios, de plásticos, inclusive luvas
2803700;39264000;28. Venda de mercadorias pelo sistema porta a porta;37.0;Estatuetas e outros objetos de ornamentação, de plásticos
2803800;39269090;28. Venda de mercadorias pelo sistema porta a porta;38.0;Outras obras de plásticos
2803900;42022210;28. Venda de mercadorias pelo sistema porta a porta;39.0;Bolsas de folhas de plástico
2804000;42022220;28. Venda de mercadorias pelo sistema porta a porta;40.0;Bolsas de folhas Texteis
2804100;42022900;28. Venda de mercadorias pelo sistema porta a porta;41.0;Bolsas de outras matérias
2804200;42023900;28. Venda de mercadorias pelo sistema porta a porta;42.0;Artigos de bolsos/bolsas, de outras matérias
2804300;42029200;28. Venda de mercadorias pelo sistema porta a porta;43.0;Outros artefatos, de folhas de plásticos ou matérias têxteis
2804400;42029900;28. Venda de mercadorias pelo sistema porta a porta;44.0;Outros artefatos, de outras matérias
2804500;48192000;28. Venda de mercadorias pelo sistema porta a porta;45.0;Caixas e cartonagens, dobráveis, de papel/cartão, não ondulados
2804600;48194000;28. Venda de mercadorias pelo sistema porta a porta;46.0;Outros sacos, bolsas e cartuchos, de papel ou cartão
2804700;48211000;28. Venda de mercadorias pelo sistema porta a porta;47.0;Etiquetas de papel ou cartão, impressas
2804800;49111090;28. Venda de mercadorias pelo sistema porta a porta;48.0;Outros impressos publicitários, catálogos comerciais e semelhantes
2804900;61159900;28. Venda de mercadorias pelo sistema porta a porta;49.0;Outras meias de malha de outras matérias têxteis
2805000;62171000;28. Venda de mercadorias pelo sistema porta a porta;50.0;Outros acessórios confeccionados, de vestuário
2805100;63026000;28. Venda de mercadorias pelo sistema porta a porta;51.0;Roupas de toucador/cozinha, de tecidos atoalhados de algodão
2805200;63079090;28. Venda de mercadorias pelo sistema porta a porta;52.0;Outros artefatos têxteis confeccionados
2805300;65069900;28. Venda de mercadorias pelo sistema porta a porta;53.0;Chapéus e outros artefatos de outras matérias, exceto de malha
2805400;95059000;28. Venda de mercadorias pelo sistema porta a porta;54.0;Artigos para outras festas, carnaval ou outros divertimentos
2805500;33;28. Venda de mercadorias pelo sistema porta a porta;55.0;Produtos destinados à higiene bucal
2805600;33;28. Venda de mercadorias pelo sistema porta a porta;56.0;Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo
2805600;34;28. Venda de mercadorias pelo sistema porta a porta;56.0;Outros produtos cosméticos e de higiene pessoal não relacionados em outros itens deste anexo
2805700;14;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;39;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;40;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;44;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;48;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;63;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;64;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;65;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;67;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;70;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;82;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;90;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805700;96;28. Venda de mercadorias pelo sistema porta a porta;57.0;Outros artigos destinados a cuidados pessoais não relacionados em outros itens deste anexo
2805800;39;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;42;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;48;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;52;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;61;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;71;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;83;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;90;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805800;91;28. Venda de mercadorias pelo sistema porta a porta;58.0;Acessórios (por exemplo, bijuterias, relógios, óculos de sol, bolsas, mochilas, frasqueiras, carteiras, porta-cartões, porta-documentos, porta-celulares e embalagens presenteáveis (por exemplo, caixinhas de papel), entre outros itens assemelhados)
2805900;61;28. Venda de mercadorias pelo sistema porta a porta;59.0;"Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes"
2805900;62;28. Venda de mercadorias pelo sistema porta a porta;59.0;"Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes"
2805900;64;28. Venda de mercadorias pelo sistema porta a porta;59.0;"Vestuário e seus acessórios; calçados, polainas e artefatos semelhantes, e suas partes"
2806000;42;28. Venda de mercadorias pelo sistema porta a porta;60.0;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
2806000;52;28. Venda de mercadorias pelo sistema porta a porta;60.0;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
2806000;55;28. Venda de mercadorias pelo sistema porta a porta;60.0;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
2806000;58;28. Venda de mercadorias pelo sistema porta a porta;60.0;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
2806000;63;28. Venda de mercadorias pelo sistema porta a porta;60.0;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
2806000;65;28. Venda de mercadorias pelo sistema porta a porta;60.0;Outros artigos de vestuário em geral, exceto os relacionados no item anterior
2806100;39;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;40;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;52;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;56;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;62;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;63;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;66;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;69;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;70;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;73;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;76;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;82;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;83;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;84;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;91;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;94;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806100;96;28. Venda de mercadorias pelo sistema porta a porta;61.0;Artigos de casa
2806200;13;28. Venda de mercadorias pelo sistema porta a porta;62.0;Produtos das indústrias alimentares e bebidas
2806200;15;28. Venda de mercadorias pelo sistema porta a porta;62.0;Produtos das indústrias alimentares e bebidas
2806200;23;28. Venda de mercadorias pelo sistema porta a porta;62.0;Produtos das indústrias alimentares e bebidas
2806300;22;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;27;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;28;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;29;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;33;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;34;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;35;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;38;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;39;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;63;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;68;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;73;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;84;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;85;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806300;96;28. Venda de mercadorias pelo sistema porta a porta;63.0;Produtos de limpeza e conservação doméstica
2806400;39;28. Venda de mercadorias pelo sistema porta a porta;64.0;Artigos infantis
2899900;96;28. Venda de mercadorias pelo sistema porta a porta;999.0;Outros produtos comercializados pelo sistema de marketing direto porta-a-porta a consumidor final não relacionados em outros itens deste anexo
2899900;95;28. Venda de mercadorias pelo sistema porta a porta;999.0;Outros produtos comercializados pelo sistema de marketing direto porta-a-porta a consumidor final não relacionados em outros itens deste anexo
2899900;49;28. Venda de mercadorias pelo sistema porta a porta;999.0;Outros produtos comercializados pelo sistema de marketing direto porta-a-porta a consumidor final não relacionados em outros itens deste anexo
